word,pos
jumping_bean,nouns
Acarina,nouns
pet_sitting,nouns
chalkboard,nouns
munition,nouns
French_window,nouns
reef_knot,nouns
oenomel,nouns
chocolate_ice_cream,nouns
serrate_leaf,nouns
osteopathy,nouns
vertical_circle,nouns
wrestling_hold,nouns
snowdrop_windflower,nouns
quantitative_analysis,nouns
tocsin,nouns
William_Benjamin_Hogan,nouns
gametophyte,nouns
holiday_season,nouns
Patwin,nouns
Queens,nouns
Sauk,nouns
noise_conditions,nouns
eugenics,nouns
vermiform_process,nouns
ascendancy,nouns
causa,nouns
fencing,nouns
pillager,nouns
lifer,nouns
Callitris_glaucophylla,nouns
warping,nouns
staging_area,nouns
Capparidaceae,nouns
tar_pit,nouns
Down_syndrome,nouns
McCauley,nouns
Massenet,nouns
Durango,nouns
Alca,nouns
Homogyne,nouns
Neomys,nouns
manor_hall,nouns
birdcage,nouns
order_Mucorales,nouns
squeeze_play,nouns
scat,nouns
line-drive_double,nouns
southern_beech_fern,nouns
voltaic_battery,nouns
good_fortune,nouns
Madison,nouns
greenway,nouns
news,nouns
set_phrase,nouns
impeller,nouns
pungency,nouns
ballet_master,nouns
higher_status,nouns
agnathan,nouns
orb-weaver,nouns
weld,nouns
YB,nouns
dreadlock,nouns
Populus_heterophylla,nouns
remit,nouns
genus_Rhamnus,nouns
dead_soul,nouns
LCD,nouns
Ypres,nouns
lyre_snake,nouns
almandine,nouns
order_Spirochaetales,nouns
ochlocracy,nouns
spy,nouns
sabbatical_year,nouns
ancestor_worship,nouns
amenableness,nouns
family_Welwitschiaceae,nouns
humanitarian,nouns
cardinal,nouns
priapism,nouns
proboscis_monkey,nouns
tusker,nouns
Owen_Wister,nouns
Cyperus_papyrus,nouns
push_broom,nouns
baronduki,nouns
shepherd's_pie,nouns
Duchamp,nouns
fir_cone,nouns
rock_polypody,nouns
lexicalization,nouns
Swedish,nouns
opopanax,nouns
Sonoran_lyre_snake,nouns
adrenosterone,nouns
Afrasian_language,nouns
Qara_Qum,nouns
acanthocyte,nouns
craniologist,nouns
armor-bearer,nouns
dagame,nouns
bar_mitzvah,nouns
hyperidrosis,nouns
Sagitta,nouns
intolerance,nouns
musical_rhythm,nouns
lithomancy,nouns
Ascaris_lumbricoides,nouns
painted_daisy,nouns
cascade_liquefier,nouns
Libra_the_Scales,nouns
roarer,nouns
Cordyline_australis,nouns
genus_Proboscidea,nouns
wether,nouns
inertial_guidance,nouns
ninepin,nouns
bounds,nouns
shareholder,nouns
savory,nouns
Oken,nouns
Pyxidanthera_barbulata,nouns
wedding_licence,nouns
Lord_Todd,nouns
nonspecific_urethritis,nouns
hand_ax,nouns
Pterosauria,nouns
vengeance,nouns
Black_English_Vernacular,nouns
sauce-alone,nouns
Sabinea_carinalis,nouns
pearly_everlasting,nouns
hallelujah,nouns
polymastigote,nouns
Purus_River,nouns
shopping_center,nouns
ice_skate,nouns
whoredom,nouns
pincurl_clip,nouns
freedom_from_involuntary_servitude,nouns
ammonium_chloride,nouns
environmental_condition,nouns
Hibiscus_trionum,nouns
half-staff,nouns
family_Anthocerotaceae,nouns
Republic_of_Belarus,nouns
Elamite,nouns
green_thumb,nouns
Ruritanian,nouns
Cytisus_ramentaceus,nouns
Scourge_of_the_Gods,nouns
Hoek_van_Holland,nouns
minor_planet,nouns
microscopic_field,nouns
economic_growth,nouns
Procellariidae,nouns
octet,nouns
douglas_pine,nouns
angel's_trumpet,nouns
Voznesenski,nouns
galvanic_cell,nouns
parcel,nouns
church_bench,nouns
Mary_Jane,nouns
pinnace,nouns
Moban,nouns
African_hunting_dog,nouns
hypnotist,nouns
Pierrot,nouns
mosquito_boat,nouns
Flemish_dialect,nouns
Parthenocissus,nouns
closed-circuit_television,nouns
amebic_dysentery,nouns
effluvium,nouns
rupestrine_plant,nouns
William_Tindale,nouns
luminous_flux_unit,nouns
dybbuk,nouns
prairie_sage,nouns
virusoid,nouns
latent_content,nouns
barf,nouns
repertoire,nouns
Major,nouns
sense_of_touch,nouns
yellow_bachelor's_button,nouns
ABO_antibodies,nouns
summary_judgement,nouns
hierarchical_structure,nouns
cholelithiasis,nouns
cereal,nouns
Jeffrey's_pine,nouns
family_Tulostomaceae,nouns
Henriette_Rosine_Bernard,nouns
unbeliever,nouns
delta_rhythm,nouns
arrow_leaved_aster,nouns
genus_Polyprion,nouns
Richard_Wright,nouns
John_Osborne,nouns
native_cranberry,nouns
Levi-Strauss,nouns
brachium,nouns
mulch,nouns
ciliophoran,nouns
gateleg_table,nouns
priestess,nouns
Strekelia,nouns
Earth,nouns
cassette_tape,nouns
Pipracil,nouns
rock_rose,nouns
shipwright,nouns
Qaddafi,nouns
Hayek,nouns
iron_oak,nouns
family_Pulicidae,nouns
promulgation,nouns
Prince_Charles,nouns
Oleandra,nouns
salsa,nouns
pamphleteer,nouns
pictorial_matter,nouns
phobic_neurosis,nouns
tennis_club,nouns
Macrotis_lagotis,nouns
indecision,nouns
mutton_snapper,nouns
tailboard,nouns
dextrose,nouns
Darwin,nouns
sniffer,nouns
trichloromethane,nouns
toughness,nouns
numerology,nouns
Lushun,nouns
teff,nouns
locust_tree,nouns
caenogenesis,nouns
Heuchera_cylindrica,nouns
Dipsosaurus_dorsalis,nouns
aristocrat,nouns
openness,nouns
buns,nouns
Johann_Mendel,nouns
Eritrean,nouns
Ebola_virus,nouns
manufacturer,nouns
picket_fence,nouns
Philippines,nouns
Entomophthoraceae,nouns
lipaemia,nouns
tornillo,nouns
mirror-image_relation,nouns
folk_music,nouns
mortice,nouns
hydrogen_azide,nouns
marmalade_plum,nouns
time_out,nouns
booyong,nouns
west_coast_hemlock,nouns
slipway,nouns
olm,nouns
capital_of_Northern_Ireland,nouns
Aspergillaceae,nouns
paramagnet,nouns
high_status,nouns
skywriting,nouns
scapegoat,nouns
Leopold_Kronecker,nouns
well_water,nouns
Clathraceae,nouns
black_squirrel,nouns
separate,nouns
Mary_McCarthy,nouns
gamboge,nouns
Xantusiidae,nouns
drawing_board,nouns
spirits,nouns
groan,nouns
cooperation,nouns
shop_assistant,nouns
Oxyura,nouns
Igor_Yevgeneevich_Tamm,nouns
render,nouns
algin,nouns
maximisation,nouns
Northern_Mariana_Islands,nouns
Carduelis_cannabina,nouns
urea-formaldehyde_resin,nouns
spring_training,nouns
epicenter,nouns
demitasse,nouns
kobo,nouns
jumping-off_point,nouns
OED,nouns
dossier,nouns
Jean_Baptiste_Camille_Corot,nouns
family_Solanaceae,nouns
genus_Notemigonus,nouns
steel_engraving,nouns
great_grey_owl,nouns
Mobius,nouns
ichthyolatry,nouns
Second_Epistle_to_the_Corinthians,nouns
Craigie,nouns
Maya_Lin,nouns
electrical_device,nouns
briard,nouns
rat_typhus,nouns
round_file,nouns
family_Oleandraceae,nouns
anemic_hypoxia,nouns
nitrazepam,nouns
Phaeophyta,nouns
Canadian,nouns
oscillation,nouns
mikado,nouns
Galium_lanceolatum,nouns
Hammarskjold,nouns
hardheads,nouns
protoctist_genus,nouns
Economic_and_Social_Council_commission,nouns
silver_wattle,nouns
synapsid,nouns
radio_antenna,nouns
discina,nouns
embryonal_rhabdosarcoma,nouns
Cavia_cobaya,nouns
Lucius_DuBignon_Clay,nouns
gale,nouns
genus_Lithophragma,nouns
family_Cicindelidae,nouns
hot_water,nouns
special_session,nouns
Gobiesox,nouns
ruby-crowned_kinglet,nouns
Aztecan,nouns
oratorio,nouns
layoff,nouns
street_smarts,nouns
Ernst_Cassirer,nouns
accomplice,nouns
sound_projection,nouns
osteoclasis,nouns
Holy_Roman_Empire,nouns
Cliftonia,nouns
ostensive_definition,nouns
tabu,nouns
Robin_Goodfellow,nouns
King_Ferdinand,nouns
repute,nouns
Ionian,nouns
tungsten_steel,nouns
labyrinthitis,nouns
antifeminism,nouns
church_member,nouns
Laconian,nouns
inlay,nouns
roaster,nouns
treble_staff,nouns
professional_basketball,nouns
tyranny,nouns
Olympian,nouns
Cairo,nouns
ruffian,nouns
vena_gastrica-dextra,nouns
centenarian,nouns
guide_dog,nouns
Afrocarpus_falcata,nouns
acousticophobia,nouns
tortrix,nouns
tea_biscuit,nouns
cockatrice,nouns
gas_constant,nouns
genus_Hardenbergia,nouns
watch_pocket,nouns
horsefly_weed,nouns
Cuculus,nouns
vower,nouns
simple_fracture,nouns
drawing_off,nouns
arame,nouns
block_of_metal,nouns
expressiveness,nouns
verso,nouns
martinet,nouns
Elia_Kazanjoglous,nouns
evening_lychnis,nouns
order_Mecoptera,nouns
sales_department,nouns
profit-and-loss_statement,nouns
deftness,nouns
Billie_Jean_King,nouns
purple_locoweed,nouns
descendent,nouns
Sombrero,nouns
Kazakstan,nouns
praxis,nouns
Dasyurus_quoll,nouns
crossbencher,nouns
armet,nouns
measurer,nouns
low-birth-weight_infant,nouns
Cole_Albert_Porter,nouns
corkboard,nouns
sense_modality,nouns
acellular_slime_mold,nouns
genus_Herrerasaurus,nouns
crouch,nouns
scarlet_fritillary,nouns
Cynodon_plectostachyum,nouns
swallow-tailed_kite,nouns
charge_card,nouns
Edward_G._Robinson,nouns
genus_Stentor,nouns
ketone_group,nouns
diabolism,nouns
soft-cast_steel,nouns
tomato_fruitworm,nouns
Degas,nouns
camping_site,nouns
slicer,nouns
sterilizer,nouns
durian,nouns
DoD,nouns
agate,nouns
progressive_emphysematous_necrosis,nouns
line_organisation,nouns
gloss,nouns
nasolacrimal_duct,nouns
domesticated_animal,nouns
substitution_class,nouns
Acrobates,nouns
public_mover,nouns
demobilization,nouns
preclinical_trial,nouns
Mesua_ferrea,nouns
English_bulldog,nouns
karate,nouns
minnow,nouns
carnivorous_bat,nouns
neoplasm,nouns
Vicia_villosa,nouns
environment,nouns
Dunkard,nouns
nonalinement,nouns
James_Clerk_Maxwell,nouns
rewa-rewa,nouns
MMPI,nouns
cradlesong,nouns
Breughel,nouns
outside_loop,nouns
fraxinella,nouns
Hibernia,nouns
quantic,nouns
good_continuation,nouns
Mumbai,nouns
Noguchi,nouns
genus_Ozothamnus,nouns
effigy,nouns
heat_of_transformation,nouns
Mbeya,nouns
willies,nouns
applied_scientist,nouns
downcast,nouns
Lillian_Gish,nouns
game_of_chance,nouns
bid,nouns
snobbism,nouns
Carmelite,nouns
lesser_centaury,nouns
Anagasta,nouns
yarder,nouns
giant_petrel,nouns
accessory_vertebral_vein,nouns
gunslinger,nouns
demise,nouns
winter_savory,nouns
cocaine_addict,nouns
least_shrew,nouns
rationalist,nouns
Martin_Heinrich_Klaproth,nouns
vine_snake,nouns
double-bogey,nouns
face_lift,nouns
burden,nouns
timer,nouns
diamond_dust,nouns
Roridulaceae,nouns
genus_Orites,nouns
gull,nouns
Lords_Spiritual,nouns
segregate,nouns
indris,nouns
earning_per_share,nouns
parenthetical,nouns
Turkish_capital,nouns
imbiber,nouns
neoplastic_cell,nouns
flying_carpet,nouns
paralanguage,nouns
genus_Indigofera,nouns
dachsie,nouns
ballistic_missile,nouns
urbanity,nouns
zebrawood,nouns
genus_Colchicum,nouns
plastid,nouns
family_Teiidae,nouns
Thomas_Kid,nouns
genus_Polyangium,nouns
Asterope,nouns
digital_communications_technology,nouns
battle_of_Ypres,nouns
Furnivall,nouns
coffee_bar,nouns
plaintiff_in_error,nouns
sustainability,nouns
Mantle,nouns
blue_chip,nouns
sandiness,nouns
arrow_arum,nouns
commensal,nouns
Eccles,nouns
foreshore,nouns
determiner,nouns
American_basswood,nouns
gusset_plate,nouns
nervus_saphenus,nouns
Gulu,nouns
bathyscaphe,nouns
Heritiera_littoralis,nouns
paddlefish,nouns
sultanate,nouns
order_Insessores,nouns
family_Chrysochloridae,nouns
Pipidae,nouns
glycogenesis,nouns
pickpocket,nouns
hemoprotein,nouns
obscurity,nouns
hypothalamus,nouns
Talinum_calycinum,nouns
Haredi,nouns
tree_lupine,nouns
attache_case,nouns
suborder_Microchiroptera,nouns
affixation,nouns
Swedish_mile,nouns
Jean_Sibelius,nouns
pseudovariola,nouns
hypophosphoric_acid,nouns
digestibility,nouns
Lake_Constance,nouns
Aggeus,nouns
old_witchgrass,nouns
Potoroinae,nouns
briar,nouns
bomb,nouns
euglenoid,nouns
Belemnitidae,nouns
order_Eurypterida,nouns
paederasty,nouns
bandtail,nouns
Great_Wall_of_China,nouns
sufferance,nouns
clove,nouns
Stokes-Adams_syndrome,nouns
rock_sea_bass,nouns
IDP,nouns
maikoa,nouns
atrioventricular_block,nouns
Mimidae,nouns
Lycaeon,nouns
fibrin,nouns
white_sauce,nouns
hood,nouns
William_Makepeace_Thackeray,nouns
soccer_player,nouns
ethyl_group,nouns
battle_of_Cunaxa,nouns
Bethlehem_Ephrathah,nouns
angiotensin_converting_enzyme,nouns
Cyanocitta,nouns
three-toed_sloth,nouns
plug_hat,nouns
Habenaria_chlorantha,nouns
atom,nouns
superior_alveolar_artery,nouns
peso,nouns
sarape,nouns
heterocycle,nouns
scag,nouns
simoleons,nouns
whip_hand,nouns
Rapateaceae,nouns
common_spindle_tree,nouns
Niobrara,nouns
Foeniculum_vulgare_dulce,nouns
gingerbread,nouns
Asvina,nouns
breakableness,nouns
sarcolemma,nouns
hedonist,nouns
Ostracodermi,nouns
short,nouns
Warsaw,nouns
Requiem,nouns
cow_shark,nouns
Nycticorax,nouns
ling,nouns
third_class,nouns
autacoid,nouns
Cyprian,nouns
Baryshnikov,nouns
Great_War,nouns
John_Duns_Scotus,nouns
balm_of_Gilead,nouns
cosmea,nouns
Hamamelidaceae,nouns
Cenozoic_era,nouns
genus_Molothrus,nouns
beta-lactamase,nouns
conditioned_reflex,nouns
flowering_ash,nouns
four-flusher,nouns
Kodiak,nouns
fishworm,nouns
Ericales,nouns
cheerio,nouns
cupric_acetate,nouns
hemangioma_simplex,nouns
white_globe_lily,nouns
Zion,nouns
LISP_compiler,nouns
satin_weave,nouns
osteocyte,nouns
lesser_rhomboid_muscle,nouns
cablegram,nouns
Diplotaxis_muralis,nouns
Philip_of_Valois,nouns
sable,nouns
bedroll,nouns
duette,nouns
oink,nouns
xerox,nouns
synovial_fluid,nouns
marine_archaeology,nouns
jaguar,nouns
triple,nouns
tenter,nouns
Aralia_spinosa,nouns
banding,nouns
tidal_wave,nouns
Pernambuco,nouns
defining,nouns
Newport,nouns
shooting_preserve,nouns
Bison_bison,nouns
cedar,nouns
Wuhan,nouns
Sazerac,nouns
Bouviers_des_Flandres,nouns
Jacques_Charles,nouns
Conte_Alessandro_Volta,nouns
donkey_engine,nouns
visor,nouns
Japanese_stranglehold,nouns
Federal_Security_Bureau,nouns
collector_of_internal_revenue,nouns
Acrocomia_aculeata,nouns
genus_Taxus,nouns
connectedness,nouns
Lakeland,nouns
duff,nouns
scarfpin,nouns
off-licence,nouns
Raudixin,nouns
rattan,nouns
cargo_hatch,nouns
Ahura,nouns
Russula,nouns
cross-eye,nouns
department_of_anthropology,nouns
curly_endive,nouns
hatful,nouns
matrilineage,nouns
long-term_memory,nouns
metatherian,nouns
devising,nouns
Liberian_capital,nouns
flank,nouns
fingerpost,nouns
old_money,nouns
Shetland_pony,nouns
per_centum,nouns
cybercafe,nouns
scoke,nouns
appeals_board,nouns
Japanese_hop,nouns
glucosamine,nouns
affine_transformation,nouns
digitigrade_mammal,nouns
genus_Silybum,nouns
sugar,nouns
Angolan_monetary_unit,nouns
fencing_material,nouns
Second_Epistle_to_Timothy,nouns
solar_flare,nouns
identity_card,nouns
genus_Psaltriparus,nouns
Loxodonta,nouns
high-handedness,nouns
Stravinsky,nouns
county_council,nouns
thermal_emission,nouns
genus_Opuntia,nouns
corduroy,nouns
stephanotis,nouns
Hipposideros,nouns
Lanius_ludovicianus_migrans,nouns
Jagannatha,nouns
millwright,nouns
waste,nouns
shrubby_penstemon,nouns
Blackpool,nouns
holy_person,nouns
Buchanan,nouns
Dugong_dugon,nouns
leavening,nouns
Scomberesox,nouns
lypressin,nouns
labiodental,nouns
rep,nouns
langbeinite,nouns
goniometer,nouns
fog,nouns
Basil,nouns
bouillon,nouns
Ru,nouns
hard_line,nouns
genus_Loris,nouns
young,nouns
watercourse,nouns
salvo,nouns
mason_bee,nouns
epitaph,nouns
Musales,nouns
deadening,nouns
clearance_sale,nouns
classical_scholar,nouns
's_Gravenhage,nouns
poking,nouns
gastrectomy,nouns
rental,nouns
wage_increase,nouns
water_gun,nouns
family_business,nouns
electrostatic_charge,nouns
leaf_mustard,nouns
Olympia,nouns
tennis,nouns
kaolin,nouns
beach_waggon,nouns
theater_light,nouns
Epilachna_varivestis,nouns
hendiadys,nouns
Phylloporus_boletinoides,nouns
Boletus,nouns
bathyal_district,nouns
red-breasted_sapsucker,nouns
pollination,nouns
heir_apparent,nouns
genus_Daviesia,nouns
investment_letter,nouns
adulthood,nouns
bulimia,nouns
Tao,nouns
neonatal_period,nouns
popular_opinion,nouns
Jack_Lemmon,nouns
clearance,nouns
water_pollution,nouns
atactic_abasia,nouns
lowbush_cranberry,nouns
prompt_box,nouns
fundamentalist,nouns
genus_Raphus,nouns
double_cream,nouns
Mefoxin,nouns
Strigidae,nouns
DOS,nouns
Swanson,nouns
purple_ground_cherry,nouns
featherbedding,nouns
Klaipeda,nouns
sedative-hypnotic,nouns
Havel,nouns
megalocardia,nouns
uptake,nouns
Elizabeth_Seaman,nouns
vapour,nouns
bot,nouns
Java_sparrow,nouns
millivolt,nouns
Georgi_Zhukov,nouns
Jerusalem_cricket,nouns
Gazella_thomsoni,nouns
dildo,nouns
good_authority,nouns
magnetic_pyrites,nouns
Aplacophora,nouns
War_of_the_Spanish_Succession,nouns
Aralia_stipulata,nouns
sadhe,nouns
usufructuary,nouns
Islamic_State_of_Afghanistan,nouns
instructress,nouns
yodh,nouns
chuckhole,nouns
catalase,nouns
desperate_measure,nouns
flash_welding,nouns
shave,nouns
tremolite,nouns
moorcock,nouns
Gongora,nouns
ratchet_wheel,nouns
tv_monitor,nouns
doggerel_verse,nouns
Nephrolepis,nouns
Agathis_robusta,nouns
Netscape,nouns
AFISR,nouns
instigant,nouns
Cupid's_bow,nouns
Cynodon,nouns
atrial_artery,nouns
smoke_tree,nouns
death_knell,nouns
mannikin,nouns
genus_Roridula,nouns
squash_pie,nouns
genus_Pomolobus,nouns
ecosystem,nouns
antisepsis,nouns
algorithmic_rule,nouns
Mozambique_Channel,nouns
taxability,nouns
gelt,nouns
stabling,nouns
Exopterygota,nouns
front-stall,nouns
Andres_Segovia,nouns
bishop's_hat,nouns
tiptop,nouns
venture,nouns
genus_Eptatretus,nouns
Panipat,nouns
rudder_blade,nouns
drinking_fountain,nouns
resplendence,nouns
goat_god,nouns
Ceftin,nouns
stotinka,nouns
common_viper,nouns
plantigrade,nouns
trench_mouth,nouns
Saurosuchus,nouns
urine,nouns
order_Anoplura,nouns
question_mark,nouns
Senecio_glabellus,nouns
Wisteria_frutescens,nouns
spinach_plant,nouns
Oregon_grape,nouns
parentage,nouns
religious_mystic,nouns
polymerisation,nouns
fluoroform,nouns
ethernet,nouns
alloy,nouns
chronological_record,nouns
biryani,nouns
still,nouns
tv_camera,nouns
book,nouns
Pete_Seeger,nouns
direct_quotation,nouns
gearing,nouns
Micromyx_minutus,nouns
capital_of_Egypt,nouns
rap,nouns
Agave_tequilana,nouns
change-of-pace,nouns
fore-and-aft_rig,nouns
CIRA,nouns
Hillary,nouns
Flaminian_Way,nouns
katabatic_wind,nouns
myelin_sheath,nouns
vassal,nouns
mendicity,nouns
Lambis,nouns
West_Germanic_language,nouns
Xyridales,nouns
Durante,nouns
color_television_system,nouns
slavey,nouns
translation,nouns
fair_copy,nouns
Boccaccio,nouns
Morone_interrupta,nouns
lateralization,nouns
archpriest,nouns
hipflask,nouns
sand_crack,nouns
Hume,nouns
kahikatea,nouns
Eruca_sativa,nouns
capitulum,nouns
convertible,nouns
shoal,nouns
Jamaica,nouns
colorimetric_analysis,nouns
abortion,nouns
wiener_roast,nouns
telegraph_operator,nouns
single-member_system,nouns
overnight_bag,nouns
pursuit,nouns
reception_line,nouns
Jacob_Harmensen,nouns
parsnip,nouns
parietal_placentation,nouns
cicero,nouns
seventeen-year_locust,nouns
stroking,nouns
spot_market,nouns
clutter,nouns
evacuee,nouns
Mary_Wollstonecraft_Shelley,nouns
bough,nouns
pilot_blacksnake,nouns
defilade,nouns
multiplication,nouns
system_of_weights,nouns
Volvariella,nouns
clunch,nouns
locale,nouns
Niger-Congo,nouns
standoffishness,nouns
digestibleness,nouns
light_breeze,nouns
Indian_mongoose,nouns
pogge,nouns
statesmanship,nouns
water_locust,nouns
cliff,nouns
Maria_Montesorri,nouns
chinchona,nouns
ureterostenosis,nouns
fo'c'sle,nouns
thripid,nouns
department_of_music,nouns
flatlet,nouns
Kerr_cell,nouns
samosa,nouns
latent_diabetes,nouns
Assumption,nouns
color_TV_tube,nouns
railway,nouns
Hystricomorpha,nouns
feticide,nouns
sheet_metal,nouns
Canarese,nouns
Psidium_littorale_longipes,nouns
classicism,nouns
mid-May,nouns
Sahara,nouns
pas_seul,nouns
intergalactic_space,nouns
trolleybus,nouns
hardwood,nouns
Snoopy,nouns
cleaver,nouns
genus_Austrotaxus,nouns
HDL_cholesterol,nouns
